State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Vadodara(Baroda),Bodeli,"Arhar (Tur/Red Gram)(Whole)",Hybrid,FAQ,09/03/2024,9425,11000,10450
Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,FAQ,09/03/2024,3500,4000,3750
Gujarat,Vadodara(Baroda),Padra,Lemon,Other,FAQ,09/03/2024,10000,15000,12500
Gujarat,Vadodara(Baroda),Padra,Methi(Leaves),Other,FAQ,09/03/2024,1000,1200,1100
Haryana,Ambala,Shahzadpur,"Bottle gourd","Bottle Gourd",FAQ,09/03/2024,2000,2000,2000
Haryana,Ambala,Shahzadpur,"Green Peas","Green Peas",FAQ,09/03/2024,2500,3000,3000
Haryana,Ambala,Shahzadpur,Tomato,Local,FAQ,09/03/2024,1500,2200,2000
Haryana,Hissar,Hansi,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,6000,7000,6500
Haryana,Hissar,Hansi,Cauliflower,Other,FAQ,09/03/2024,2000,2000,2000
Haryana,Hissar,Hansi,Guava,Other,Medium,09/03/2024,3000,3000,3000
Haryana,Hissar,Hansi,Raddish,Other,FAQ,09/03/2024,600,700,600
Haryana,Kaithal,Dhand,Tomato,Deshi,FAQ,09/03/2024,2000,2300,2200
Haryana,Kurukshetra,Iamailabad,Onion,Other,FAQ,09/03/2024,1500,2550,2020
Haryana,Kurukshetra,Ladwa,Apple,Apple,Medium,09/03/2024,8000,9000,8500
Haryana,Kurukshetra,Ladwa,Brinjal,Brinjal,FAQ,09/03/2024,2000,2500,2200
Haryana,Kurukshetra,Ladwa,Tomato,Tomato,FAQ,09/03/2024,2000,2500,2200
Haryana,Kurukshetra,Pehowa,Potato,Other,FAQ,09/03/2024,600,900,800
Haryana,Mahendragarh-Narnaul,Narnaul,Garlic,Other,FAQ,09/03/2024,15000,15000,15000
Haryana,Mahendragarh-Narnaul,Narnaul,"Green Chilli",Other,FAQ,09/03/2024,4000,5000,4200
Haryana,Mahendragarh-Narnaul,Narnaul,Kinnow,Other,Medium,09/03/2024,1200,1200,1200
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Other,FAQ,09/03/2024,1200,2500,2000
Haryana,Mahendragarh-Narnaul,Narnaul,"Peas Wet",Other,FAQ,09/03/2024,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Spinach,Other,FAQ,09/03/2024,800,1200,1000
Haryana,Mewat,Nuh,"Bottle gourd",Other,FAQ,09/03/2024,1000,1000,1000
Haryana,Mewat,Nuh,Carrot,Other,FAQ,09/03/2024,700,700,700
Haryana,Mewat,Nuh,Cucumbar(Kheera),Other,FAQ,09/03/2024,1000,1200,1200
Haryana,Mewat,Punhana,Ginger(Green),Other,FAQ,09/03/2024,8000,8000,8000
Haryana,Mewat,Punhana,"Green Chilli",Other,FAQ,09/03/2024,3500,3500,3500
Haryana,Mewat,Punhana,"Mousambi(Sweet Lime)",Other,Medium,09/03/2024,2500,2500,2500
Haryana,Mewat,Punhana,Orange,Other,Medium,09/03/2024,1500,1500,1500
Haryana,Panchkula,"New Grain Market , Panchkula",Papaya,Other,Large,09/03/2024,2500,3500,3000
Haryana,Panchkula,"New Grain Market , Panchkula",Potato,Other,FAQ,09/03/2024,2000,3000,2500
Haryana,Panipat,Samalkha,Ginger(Dry),Other,FAQ,09/03/2024,9000,9000,9000
Haryana,Panipat,Samalkha,Onion,Local,FAQ,09/03/2024,1500,1500,1500
Haryana,Panipat,Samalkha,"Peas Wet","Peas Wet",FAQ,09/03/2024,2500,2500,2500
Haryana,Rewari,Rewari,Onion,Medium,FAQ,09/03/2024,1000,2400,1700
Haryana,Rewari,Rewari,Potato,Other,FAQ,09/03/2024,500,1500,1000
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Banana,Other,Large,09/03/2024,3300,3600,3450
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Ginger(Green),"Green Ginger",FAQ,09/03/2024,13000,15000,14000
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Lemon,Lemon,FAQ,09/03/2024,12000,14000,13000
"Jammu and Kashmir",Kathua,Kathua,"Bitter gourd",Other,FAQ,09/03/2024,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Ginger(Green),"Green Ginger",FAQ,09/03/2024,10000,11000,10500
"Jammu and Kashmir",Kathua,Kathua,Grapes,Green,Medium,09/03/2024,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,"Green Chilli",Other,FAQ,09/03/2024,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,"Knool Khol",Other,FAQ,09/03/2024,800,900,850
"Jammu and Kashmir",Kathua,Kathua,"Mousambi(Sweet Lime)",Other,Medium,09/03/2024,5000,5200,5100
"Jammu and Kashmir",Kathua,Kathua,Raddish,Other,FAQ,09/03/2024,800,1000,900
"Jammu and Kashmir",Kathua,Kathua,Tomato,Other,FAQ,09/03/2024,2500,2700,2600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bitter gourd",Other,FAQ,09/03/2024,8000,9000,8500
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bottle gourd",Other,FAQ,09/03/2024,3000,4000,3500
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Brinjal,Other,FAQ,09/03/2024,5500,6500,6000
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cabbage,Other,FAQ,09/03/2024,2000,2400,2200
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Orange,Other,Medium,09/03/2024,5500,6500,6000
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Tomato,Other,FAQ,09/03/2024,3000,4000,3500
"Jammu and Kashmir",Udhampur,Udhampur,Cabbage,Other,FAQ,09/03/2024,1600,1800,1700
"Jammu and Kashmir",Udhampur,Udhampur,Cucumbar(Kheera),Other,FAQ,09/03/2024,2200,2600,2400
"Jammu and Kashmir",Udhampur,Udhampur,Papaya,Papaya,Medium,09/03/2024,3000,3500,3250
"Jammu and Kashmir",Udhampur,Udhampur,Pomegranate,Other,Medium,09/03/2024,7000,11000,9000
"Jammu and Kashmir",Udhampur,Udhampur,Potato,Other,FAQ,09/03/2024,1400,1800,1600
Karnataka,Bangalore,Ramanagara,"Peas Wet","Peas Wet",FAQ,09/03/2024,5000,6500,6000
Karnataka,Chamrajnagar,"Chamaraj Nagar",Carrot,Carrot,FAQ,09/03/2024,3000,3500,3300
Karnataka,Chamrajnagar,"Chamaraj Nagar","Knool Khol","Knool Khol",FAQ,09/03/2024,1200,1500,1350
Karnataka,Chamrajnagar,"Chamaraj Nagar",Raddish,Raddish,FAQ,09/03/2024,1200,1400,1300
Karnataka,Chamrajnagar,"Chamaraj Nagar",Tomato,Tomato,FAQ,09/03/2024,200,1000,600
Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,09/03/2024,5900,6100,6000
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,09/03/2024,4200,4400,4300
Kerala,Alappuzha,Aroor,Cucumbar(Kheera),Other,FAQ,09/03/2024,2600,2800,2700
Kerala,Alappuzha,Aroor,Drumstick,Other,FAQ,09/03/2024,5000,5200,5100
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,09/03/2024,3800,4100,4000
Kerala,Alappuzha,Chengannur,"Bitter gourd",Other,FAQ,09/03/2024,5800,6300,6000
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,09/03/2024,3800,4100,4000
Kerala,Alappuzha,Chengannur,Colacasia,Colacasia,FAQ,09/03/2024,6500,7200,7000
Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,FAQ,09/03/2024,1750,2100,2000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,09/03/2024,3400,3800,3500
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,09/03/2024,3700,4200,4000
Kerala,Alappuzha,Harippad,Banana,"Nendra Bale",Medium,09/03/2024,4000,4500,4000
Kerala,Alappuzha,Harippad,"Bitter gourd",Other,FAQ,09/03/2024,5000,5500,5000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,09/03/2024,3000,3500,3000
Kerala,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,09/03/2024,4700,4900,4800
Kerala,Alappuzha,Kayamkulam,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,2600,2800,2700
Kerala,Alappuzha,Kayamkulam,Brinjal,Other,FAQ,09/03/2024,3400,3600,3500
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,09/03/2024,3600,3800,3700
Kerala,Alappuzha,Kayamkulam,"French Beans (Frasbean)",Other,FAQ,09/03/2024,6700,6900,6800
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,09/03/2024,2600,2800,2700
Kerala,Alappuzha,Kayamkulam,Onion,Small,FAQ,09/03/2024,2500,2700,2600
Kerala,Alappuzha,Kayamkulam,Pumpkin,Other,FAQ,09/03/2024,2100,2300,2200
Kerala,Kannur,Irikkur,Rubber,Other,FAQ,09/03/2024,16300,16300,16300
Kerala,Kannur,Kannur,Cucumbar(Kheera),Cucumbar,FAQ,09/03/2024,3000,3500,3200
Kerala,Kannur,Kannur,Onion,Other,FAQ,09/03/2024,2500,2800,2600
Kerala,Kannur,Kuthuparambu,Banana,Other,Large,09/03/2024,5500,6200,6000
Kerala,Kannur,Kuthuparambu,"Coconut Oil",Other,FAQ,09/03/2024,14500,16500,15500
Kerala,Kollam,Anchal,Banana,"Nendra Bale",Medium,09/03/2024,6500,6700,6600
Kerala,Kollam,Anchal,Pumpkin,Other,FAQ,09/03/2024,2800,3000,2900
Kerala,Kottayam,Ettumanoor,"Bitter gourd",Other,FAQ,09/03/2024,5500,5800,5600
Kerala,Kottayam,Ettumanoor,"Little gourd (Kundru)",Other,FAQ,09/03/2024,3000,3400,3200
Kerala,Kottayam,Ettumanoor,Pumpkin,Pumpkin,FAQ,09/03/2024,2600,3000,2800
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,FAQ,09/03/2024,2400,2700,2500
Kerala,Kozhikode(Calicut),Thamarassery,Carrot,Other,FAQ,09/03/2024,6800,7500,7000
Kerala,Kozhikode(Calicut),Thamarassery,Cowpea(Veg),Other,FAQ,09/03/2024,2600,3500,3000
Kerala,Kozhikode(Calicut),Thamarassery,Potato,Other,FAQ,09/03/2024,2200,2700,2400
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,09/03/2024,1000,1200,1100
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,09/03/2024,2600,3000,2800
Kerala,Palakad,Pattambi,"Bitter gourd",Other,FAQ,09/03/2024,3600,4000,3800
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,09/03/2024,1600,2000,1800
Kerala,Palakad,Pattambi,Cowpea(Veg),"Cowpea (Veg)",FAQ,09/03/2024,3000,3400,3200
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,FAQ,09/03/2024,1200,1400,1300
Kerala,Palakad,Pattambi,"Green Chilli","Green Chilly",FAQ,09/03/2024,4000,4500,4200
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,09/03/2024,2400,2600,2500
Kerala,Pathanamthitta,Ranniangadi,Brinjal,Brinjal,FAQ,09/03/2024,3800,4000,3800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",FAQ,09/03/2024,15000,15200,15100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Seed",Other,FAQ,09/03/2024,3400,3700,3600
Kerala,Pathanamthitta,Ranniangadi,"Pepper ungarbled",Other,FAQ,09/03/2024,50500,50700,50600
Kerala,Thirssur,Chavakkad,Banana,Palayamthodan,Medium,09/03/2024,2600,3400,3400
Kerala,Thirssur,Chavakkad,Banana,Poovan,Medium,09/03/2024,4500,5500,5500
Kerala,Thirssur,Chavakkad,Banana,Robusta,Medium,09/03/2024,2600,3500,3500
Kerala,Thirssur,Chavakkad,Cucumbar(Kheera),Other,FAQ,09/03/2024,1800,3000,3000
Kerala,Thirssur,Mattathur,Banana,"Nendra Bale",Medium,09/03/2024,3000,3300,3200
Kerala,Thiruvananthapuram,Aralamoodu,Brinjal,Brinjal,FAQ,09/03/2024,3000,5000,5000
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,09/03/2024,3000,3500,3500
Kerala,Thiruvananthapuram,Aralamoodu,Carrot,Carrot,FAQ,09/03/2024,3500,5000,5000
Kerala,Thiruvananthapuram,Aralamoodu,Tapioca,Tapioca,FAQ,09/03/2024,3500,4000,4000
Kerala,Thiruvananthapuram,Maranelloor,Banana,"Nendra Bale",Medium,09/03/2024,3500,4500,4000
Kerala,Thiruvananthapuram,Maranelloor,Banana,"Red Banana",Large,09/03/2024,5800,6000,5900
"Madhya Pradesh",Betul,Betul,Wheat,"Mill Quality",FAQ,09/03/2024,2300,2320,2320
"Madhya Pradesh",Datia,Datia,Saffron,Saffron,FAQ,09/03/2024,4000000,4000000,4000000
"Madhya Pradesh",Dewas,Bagli,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,09/03/2024,5085,5190,5190
"Madhya Pradesh",Dhar,Kukshi,Wheat,Lokwan,FAQ,09/03/2024,2300,2325,2300
"Madhya Pradesh",Indore,Indore,Wheat,Local,FAQ,09/03/2024,1975,1975,1975
"Madhya Pradesh",Jabalpur,Sehora,Paddy(Dhan)(Common),Paddy,FAQ,09/03/2024,2200,2200,2200
"Madhya Pradesh",Jhabua,Jhabua,Soyabean,Yellow,FAQ,09/03/2024,3850,3850,3850
"Madhya Pradesh",Mandsaur,Suvasra,Wheat,"Mill Quality",FAQ,09/03/2024,2300,2400,2400
"Madhya Pradesh",Raisen,Udaipura,Paddy(Dhan)(Common),Paddy,FAQ,09/03/2024,3400,3590,3450
"Madhya Pradesh",Rajgarh,Jeerapur,Mustard,Sarson(Black),FAQ,09/03/2024,4750,4800,4750
"Madhya Pradesh",Sagar,Shahagarh,Wheat,"Mill Quality",FAQ,09/03/2024,2290,2300,2300
"Madhya Pradesh",Ujjain,Ujjain,Onion,Onion,FAQ,09/03/2024,320,320,320
Maharashtra,Ahmednagar,Rahata,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,3000,3000,3000
Maharashtra,Ahmednagar,Rahata,Brinjal,Other,FAQ,09/03/2024,500,1100,800
Maharashtra,Ahmednagar,Rahata,Coriander(Leaves),Other,FAQ,09/03/2024,2,4,3
Maharashtra,Ahmednagar,Rahata,Ginger(Green),Other,FAQ,09/03/2024,6000,9000,7500
Maharashtra,Ahmednagar,Rahata,"Green Chilli",Other,FAQ,09/03/2024,5000,6000,5500
Maharashtra,Ahmednagar,Rahata,Tomato,Other,FAQ,09/03/2024,1000,1200,1100
Maharashtra,Nagpur,Kalmeshwar,Brinjal,Other,FAQ,09/03/2024,1005,1500,1315
Maharashtra,Nagpur,Kalmeshwar,"Green Chilli",Other,FAQ,09/03/2024,3530,4000,3850
Maharashtra,Nagpur,Kalmeshwar,Raddish,Other,FAQ,09/03/2024,1040,1500,1360
Maharashtra,Nagpur,Kalmeshwar,Spinach,Other,FAQ,09/03/2024,820,1200,1040
Maharashtra,Pune,Pune(Moshi),"Bottle gourd",Other,FAQ,09/03/2024,1000,1500,1250
Maharashtra,Pune,Pune(Moshi),Carrot,Other,FAQ,09/03/2024,1000,2000,1500
Maharashtra,Pune,Pune(Moshi),Garlic,Other,FAQ,09/03/2024,8000,10000,9000
Maharashtra,Pune,Pune(Moshi),Methi(Leaves),Other,FAQ,09/03/2024,4,7,6
Maharashtra,Pune,Pune(Moshi),"Peas Wet",Other,FAQ,09/03/2024,3000,5000,4000
Maharashtra,Pune,Pune(Moshi),Tomato,Local,FAQ,09/03/2024,700,1000,850
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,FAQ,09/03/2024,3000,4000,3500
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,FAQ,09/03/2024,1200,1800,1500
Maharashtra,Raigad,Alibagh,Rice,Other,FAQ,09/03/2024,1000,1500,1200
Nagaland,Dimapur,Niuland,"Green Chilli","Green Chilly",FAQ,09/03/2024,8000,8300,8200
Nagaland,Wokha,Baghry,Orange,Other,Medium,09/03/2024,8000,9500,9000
Nagaland,Wokha,"Wokha Town",Ginger(Green),Other,FAQ,09/03/2024,8000,10000,9000
Odisha,Balasore,Jaleswar,Garlic,Other,FAQ,09/03/2024,15800,16200,16000
Odisha,Balasore,Jaleswar,Pumpkin,Other,FAQ,09/03/2024,1300,1700,1500
Odisha,Bargarh,Padampur,Cauliflower,Cauliflower,FAQ,09/03/2024,3600,3800,3700
Odisha,Bargarh,Padampur,Tomato,Other,FAQ,09/03/2024,1200,1400,1300
Odisha,Bargarh,Sohela,Tomato,Other,FAQ,09/03/2024,1200,1400,1300
Odisha,Dhenkanal,Hindol,Drumstick,Drumstick,FAQ,09/03/2024,7800,8200,8000
Odisha,Dhenkanal,Hindol,"Pointed gourd (Parval)",Other,FAQ,09/03/2024,8000,8500,8200
Odisha,Sundergarh,Bonai,Carrot,Other,FAQ,09/03/2024,4000,5000,4000
Odisha,Sundergarh,Bonai,Cauliflower,Other,FAQ,09/03/2024,4000,4000,4000
Odisha,Sundergarh,Bonai,Cucumbar(Kheera),Other,FAQ,09/03/2024,4000,4000,4000
Odisha,Sundergarh,Bonai,Paddy(Dhan)(Common),Other,FAQ,09/03/2024,2183,2203,2203
Odisha,Sundergarh,Panposh,Cauliflower,Other,FAQ,09/03/2024,2600,3000,2900
Punjab,Amritsar,Rayya,Raddish,Other,FAQ,09/03/2024,900,900,900
Punjab,Ferozpur,Zira,"Green Chilli","Green Chilly",FAQ,09/03/2024,4000,5000,4500
Punjab,Ferozpur,Zira,Potato,"(Red Nanital)",FAQ,09/03/2024,600,800,700
Punjab,Hoshiarpur,Dasuya,Carrot,Other,FAQ,09/03/2024,700,1200,950
Punjab,Hoshiarpur,Dasuya,Grapes,Other,Large,09/03/2024,5000,6500,5750
Punjab,Hoshiarpur,Dasuya,Grapes,Other,Medium,09/03/2024,4000,4000,4000
Punjab,Hoshiarpur,Dasuya,Guava,Guava,Large,09/03/2024,5000,6000,5500
Punjab,Hoshiarpur,Dasuya,Guava,Guava,Medium,09/03/2024,3000,3500,3250
Punjab,Hoshiarpur,Dasuya,Kinnow,Other,Medium,09/03/2024,1000,1400,1200
Punjab,Hoshiarpur,Dasuya,Orange,Other,Large,09/03/2024,5000,6500,5750
Punjab,Hoshiarpur,"Tanda Urmur",Capsicum,Other,FAQ,09/03/2024,7000,8000,7500
Punjab,Hoshiarpur,"Tanda Urmur",Grapes,Other,Medium,09/03/2024,6000,7000,6500
Punjab,Hoshiarpur,"Tanda Urmur",Raddish,Other,FAQ,09/03/2024,1000,1500,1200
Punjab,kapurthala,Bhulath,Coriander(Leaves),Coriander,FAQ,09/03/2024,1400,1400,1400
Punjab,kapurthala,Bhulath,Spinach,Spinach,FAQ,09/03/2024,1100,1100,1100
Punjab,kapurthala,"Bhulath (Nadala)",Spinach,Spinach,FAQ,09/03/2024,900,900,900
Punjab,Ludhiana,Khanna,Capsicum,Capsicum,FAQ,09/03/2024,2000,3000,2500
Punjab,Ludhiana,Khanna,"Green Chilli",Other,FAQ,09/03/2024,2500,4000,3000
Punjab,Ludhiana,Khanna,Raddish,Other,FAQ,09/03/2024,500,1000,700
Punjab,Ludhiana,Khanna,Tomato,Other,FAQ,09/03/2024,1500,3000,2500
Punjab,Ludhiana,Sahnewal,Onion,Onion,FAQ,09/03/2024,1600,3000,3000
Punjab,Sangrur,Ahmedgarh,Cauliflower,Other,FAQ,09/03/2024,800,900,800
Punjab,Sangrur,Bhawanigarh,Cucumbar(Kheera),Other,FAQ,09/03/2024,2000,2500,2250
Punjab,Sangrur,Bhawanigarh,Guava,Other,Medium,09/03/2024,2500,2700,2600
Punjab,Sangrur,Bhawanigarh,Kinnow,Other,Medium,09/03/2024,2000,2000,2000
Punjab,Sangrur,Bhawanigarh,Onion,Other,FAQ,09/03/2024,1800,1800,1800
Punjab,Sangrur,Bhawanigarh,Pomegranate,Other,Medium,09/03/2024,8000,8500,8250
Punjab,Tarntaran,"Naushera Pannuan",Carrot,Other,FAQ,09/03/2024,800,1000,900
Punjab,Tarntaran,Patti,Banana,Other,Medium,09/03/2024,3000,4000,3500
Punjab,Tarntaran,Patti,Onion,Other,FAQ,09/03/2024,1200,1600,1400
Punjab,Tarntaran,Patti,Potato,Other,FAQ,09/03/2024,400,500,450
Punjab,Tarntaran,Patti,"Round gourd",Other,FAQ,09/03/2024,2000,2400,2200
Rajasthan,Ganganagar,Kesarisinghpur,"Green Gram (Moong)(Whole)","Krishna (Whole)",FAQ,09/03/2024,5801,7000,7000
Rajasthan,Ganganagar,Sriganganagar(F&V),"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,3900,4300,4100
Rajasthan,Ganganagar,Sriganganagar(F&V),Cucumbar(Kheera),Other,FAQ,09/03/2024,1400,1800,1600
Rajasthan,Ganganagar,Sriganganagar(F&V),Kinnow,Other,Medium,09/03/2024,1000,1400,1200
Rajasthan,Ganganagar,Sriganganagar(F&V),Orange,Other,Medium,09/03/2024,4600,5000,4800
Rajasthan,Ganganagar,Sriganganagar(F&V),Papaya,Other,Medium,09/03/2024,2000,2400,2200
Rajasthan,Ganganagar,Sriganganagar(F&V),Pomegranate,Other,Medium,09/03/2024,8500,8900,8700
Rajasthan,Ganganagar,Sriganganagar(F&V),Potato,Other,FAQ,09/03/2024,800,1000,900
Rajasthan,Ganganagar,Sriganganagar(F&V),Tinda,Other,FAQ,09/03/2024,1800,2200,2000
Rajasthan,Hanumangarh,Rawatsar,Onion,"1st Sort",FAQ,09/03/2024,1300,1300,1300
Rajasthan,Jaipur,Jaipur(Bassi),Onion,Other,FAQ,09/03/2024,2200,2600,2400
Rajasthan,Jalore,Jalore,"Bhindi(Ladies Finger)",Other,FAQ,09/03/2024,2500,3000,2800
Rajasthan,Jalore,Jalore,Cauliflower,Other,FAQ,09/03/2024,1500,2000,1800
Rajasthan,Jalore,Jalore,Coriander(Leaves),Other,FAQ,09/03/2024,1500,2000,1800
Rajasthan,Jalore,Jalore,Cucumbar(Kheera),Other,FAQ,09/03/2024,1200,1500,1300
Rajasthan,Jalore,Jalore,"Green Chilli",Other,FAQ,09/03/2024,3500,3800,3600
Rajasthan,Jalore,Jalore,Guar,Gwar,FAQ,09/03/2024,3000,3500,3300
Rajasthan,Jalore,Jalore,"Peas Wet",Other,FAQ,09/03/2024,3500,3800,3600
Rajasthan,Tonk,Dooni,Jowar(Sorghum),Annigeri,FAQ,09/03/2024,3600,4090,3845
Rajasthan,Tonk,Dooni,Maize,"Deshi Red",FAQ,09/03/2024,2189,2191,2190
"Tamil Nadu",Coimbatore,Madathukulam,Paddy(Dhan)(Common),Other,FAQ,09/03/2024,2200,2300,2260
"Tamil Nadu",Madurai,Madurai,Paddy(Dhan)(Common),Ponni,FAQ,09/03/2024,2555,2615,2585
"Tamil Nadu",Madurai,Madurai,Paddy(Dhan)(Common),Sona,FAQ,09/03/2024,2709,2769,2739
"Tamil Nadu",Theni,Theni,"Bajra(Pearl Millet/Cumbu)",Small,FAQ,09/03/2024,2450,2550,2500
Telangana,Jagityal,Mallapur,Paddy(Dhan)(Common),MTU-1010,FAQ,09/03/2024,2183,2183,2183
Telangana,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,09/03/2024,2200,2200,2200
Telangana,Mahbubnagar,"Wanaparthy town",Maize,Local,FAQ,09/03/2024,2201,2301,2201
Telangana,Medak,Sangareddy,"Green Chilli","Green Chilly",FAQ,09/03/2024,3000,4000,3500
Telangana,Nalgonda,Chityal,Paddy(Dhan)(Common),MTU-1010,FAQ,09/03/2024,2183,2183,2183
Telangana,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),"I.R. 64",FAQ,09/03/2024,2183,2183,2183
Telangana,Nizamabad,Pitlam,Paddy(Dhan)(Common),MTU-1010,FAQ,09/03/2024,2203,2203,2203
Telangana,"Ranga Reddy",Chevella,Tomato,Deshi,FAQ,09/03/2024,500,500,500
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Banana - Green","Banana - Green",FAQ,09/03/2024,1000,1000,1000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Bitter gourd","Bitter Gourd",FAQ,09/03/2024,3800,3800,3800
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Drumstick,Drumstick,FAQ,09/03/2024,3500,3500,3500
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Field Pea","Field Pea",FAQ,09/03/2024,5000,5000,5000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Pumpkin,Other,FAQ,09/03/2024,2300,2300,2300
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Yam (Ratalu)",Other,FAQ,09/03/2024,6500,6500,6500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,09/03/2024,5000,5000,5000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Ridgeguard(Tori),Other,FAQ,09/03/2024,3500,3500,3500
Telangana,Warangal,"Hanmarkonda(Rythu Bazar)",Tomato,Deshi,FAQ,09/03/2024,1400,1600,1500
Telangana,Warangal,Jangaon,Maize,Local,FAQ,09/03/2024,2090,2090,2090
Tripura,"North Tripura",Dasda,Cabbage,Cabbage,FAQ,09/03/2024,1500,2000,1750
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,09/03/2024,3000,4000,3500
Tripura,Sepahijala,Melaghar,"Green Chilli","Green Chilly",FAQ,09/03/2024,7800,8200,8000
Tripura,Sepahijala,Melaghar,Potato,Local,FAQ,09/03/2024,2000,2200,2100
"Uttar Pradesh",Agra,Fatehabad,Pumpkin,Pumpkin,FAQ,09/03/2024,500,600,550
"Uttar Pradesh",Allahabad,Ajuha,Onion,Red,FAQ,09/03/2024,1600,1720,1660
"Uttar Pradesh",Allahabad,Ajuha,Tomato,Deshi,FAQ,09/03/2024,1790,1900,1850
"Uttar Pradesh",Baghpat,Baraut,Apple,"Kasmir/Shimla - II",Medium,09/03/2024,5100,5200,5150
"Uttar Pradesh",Baghpat,Baraut,Onion,Onion,FAQ,09/03/2024,1500,1600,1550
"Uttar Pradesh",Baghpat,Baraut,Potato,Chips,FAQ,09/03/2024,800,900,850
"Uttar Pradesh",Balrampur,Tulsipur,Onion,Red,FAQ,09/03/2024,1820,1860,1840
"Uttar Pradesh",Banda,Banda,Onion,Red,FAQ,09/03/2024,1700,1850,1770
"Uttar Pradesh",Bareilly,Anwala,"Peas cod",Other,FAQ,09/03/2024,2200,2500,2300
"Uttar Pradesh",Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,09/03/2024,1300,1500,1400
"Uttar Pradesh",Bareilly,Anwala,Tomato,Deshi,FAQ,09/03/2024,1000,1500,1400
"Uttar Pradesh",Bijnor,Bijnaur,Onion,Red,FAQ,09/03/2024,1700,1850,1770
"Uttar Pradesh",Bulandshahar,Sikanderabad,Grapes,Green,Medium,09/03/2024,2500,3000,2700
"Uttar Pradesh",Bulandshahar,Sikanderabad,Onion,Medium,FAQ,09/03/2024,1600,2200,1800
"Uttar Pradesh",Etah,Awagarh,"Banana - Green","Banana - Green",FAQ,09/03/2024,1500,1650,1600
"Uttar Pradesh",Etah,Awagarh,Potato,Desi,FAQ,09/03/2024,900,1000,950
"Uttar Pradesh",Fatehpur,Bindki,Tomato,Hybrid,FAQ,09/03/2024,1750,1900,1840
